"Statement Period","Transaction Month","Label","Artist","Release Title","Track Title","UPC","ISRC","Release Catalog ID","Track Catalog ID","Format","Release ID","Track ID","Account ID","Contract ID","Payee ID","Service","Channel","Territory","Quantity","Gross Revenue in USD","Mechanical Royalties Deducted","Contract Rate %","Net Revenue in USD","Your Share %","Amount Due in USD","Opening Balance in USD","Closing Balance in USD"
"2025-04","2025-02","RoyalMotion IT","Obsedian Rifts","Bishad Rupantor - বিষাদ রুপান্তর","Bishad Rupantor - বিষাদ রুপান্তর","7316479968943","HUDHU2519932","RMITOR01","RMITOR01","Track","2676115.0000000000","6103462","612392","819897","669643","YouTube Music","Ad-Supported Streaming","Cyprus","4","0.0019819050","0.0000000000","75.0000000000","0.0014864288","100.0000000000","0.0014864288","",""
"2025-04","2025-02","RoyalMotion IT","Songket","Tumi Nei - তুমি নেই","Tumi Nei - তুমি নেই","7316479834224","HUDHU2519856","RMITSK01","RMITSK01","Track","2652456.0000000000","6053962","612392","819897","669643","YouTube Content ID","Ad-Supported Streaming","Saudi Arabia","24","0.0163195750","0.0000000000","75.0000000000","0.0122396812","100.0000000000","0.0122396812","",""
"2025-04","2025-02","RoyalMotion IT","Obsedian Rifts","Bishad Rupantor - বিষাদ রুপান্তর","Bishad Rupantor - বিষাদ রুপান্তর","7316479968943","HUDHU2519932","RMITOR01","RMITOR01","Track","2676115.0000000000","6103462","612392","819897","669643","YouTube Content ID","Ad-Supported Streaming","Bangladesh","354","0.0002639250","0.0000000000","75.0000000000","0.0001979437","100.0000000000","0.0001979437","",""
"2025-04","2025-02","RoyalMotion IT","Obsedian Rifts","Bishad Rupantor - বিষাদ রুপান্তর","Bishad Rupantor - বিষাদ রুপান্তর","7316479968943","HUDHU2519932","RMITOR01","RMITOR01","Track","2676115.0000000000","6103462","612392","819897","669643","YouTube Content ID","Ad-Supported Streaming","Bangladesh","159","0.0004483750","0.0000000000","75.0000000000","0.0003362812","100.0000000000","0.0003362812","",""
"2025-04","2025-02","RoyalMotion IT","Dorshon","Priyo Bhul - প্রিয় ভুল","Priyo Bhul - প্রিয় ভুল","7316479786929","HUDHU2519799","RMITDS04","RMITDS04","Track","2644531.0000000000","6040966","612392","819897","669643","YouTube Music","Ad-Supported Streaming","Bangladesh","24","0.0015216481","0.0000000000","75.0000000000","0.0011412361","100.0000000000","0.0011412361","",""
"2025-04","2025-02","RoyalMotion IT","Obsedian Rifts","Bishad Rupantor - বিষাদ রুপান্তর","Bishad Rupantor - বিষাদ রুপান্তর","7316479968943","HUDHU2519932","RMITOR01","RMITOR01","Track","2676115.0000000000","6103462","612392","819897","669643","YouTube Music","Ad-Supported Streaming","Bahrain","2","0.0001900181","0.0000000000","75.0000000000","0.0001425136","100.0000000000","0.0001425136","",""
"2025-04","2025-02","RoyalMotion IT","Protikkha","Artonaad - আর্তনাদ","Artonaad - আর্তনাদ","198676813441","QZNWR2426793","RMITPK01","RMITPK01","Track","2643468.0000000000","6039354","612392","819897","669643","YouTube Music","Ad-Supported Streaming","Bangladesh","5","0.0000277269","0.0000000000","75.0000000000","0.0000207952","100.0000000000","0.0000207952","",""
"2025-04","2025-02","RoyalMotion IT","Obsedian Rifts","Bishad Rupantor - বিষাদ রুপান্তর","Bishad Rupantor - বিষাদ রুপান্তর","7316479968943","HUDHU2519932","RMITOR01","RMITOR01","Track","2676115.0000000000","6103462","612392","819897","669643","YouTube Music","Ad-Supported Streaming","Bangladesh","4197","0.2291607719","0.0000000000","75.0000000000","0.1718705789","100.0000000000","0.1718705789","",""
"2025-04","2025-02","RoyalMotion IT","Obsedian Rifts","Bishad Rupantor - বিষাদ রুপান্তর","Bishad Rupantor - বিষাদ রুপান্তর","7316479968943","HUDHU2519932","RMITOR01","RMITOR01","Track","2676115.0000000000","6103462","612392","819897","669643","YouTube Content ID","Ad-Supported Streaming","Oman","5","0.0000833000","0.0000000000","75.0000000000","0.0000624750","100.0000000000","0.0000624750","",""
"2025-04","2025-02","RoyalMotion IT","Obsedian Rifts","Bishad Rupantor - বিষাদ রুপান্তর","Bishad Rupantor - বিষাদ রুপান্তর","7316479968943","HUDHU2519932","RMITOR01","RMITOR01","Track","2676115.0000000000","6103462","612392","819897","669643","YouTube Content ID","Ad-Supported Streaming","Hong Kong","1","0.0004530500","0.0000000000","75.0000000000","0.0003397875","100.0000000000","0.0003397875","",""
"2025-04","2025-02","RoyalMotion IT","Dorshon","Priyo Bhul - প্রিয় ভুল","Priyo Bhul - প্রিয় ভুল","7316479786929","HUDHU2519799","RMITDS04","RMITDS04","Track","2644531.0000000000","6040966","612392","819897","669643","YouTube Music","Ad-Supported Streaming","Bangladesh","69","0.0046052975","0.0000000000","75.0000000000","0.0034539731","100.0000000000","0.0034539731","",""
"2025-04","2025-02","RoyalMotion IT","Obsedian Rifts","Bishad Rupantor - বিষাদ রুপান্তর","Bishad Rupantor - বিষাদ রুপান্তর","7316479968943","HUDHU2519932","RMITOR01","RMITOR01","Track","2676115.0000000000","6103462","612392","819897","669643","YouTube Music","Ad-Supported Streaming","Sri Lanka","1","0.0003538125","0.0000000000","75.0000000000","0.0002653594","100.0000000000","0.0002653594","",""
"2025-04","2025-02","RoyalMotion IT","Songket","Tumi Nei - তুমি নেই","Tumi Nei - তুমি নেই","7316479834224","HUDHU2519856","RMITSK01","RMITSK01","Track","2652456.0000000000","6053962","612392","819897","669643","YouTube Music","Ad-Supported Streaming","United Arab Emirates","1","0.0011459825","0.0000000000","75.0000000000","0.0008594869","100.0000000000","0.0008594869","",""
"2025-04","2025-02","RoyalMotion IT","Protikkha","Artonaad - আর্তনাদ","Artonaad - আর্তনাদ","198676813441","QZNWR2426793","RMITPK01","RMITPK01","Track","2643468.0000000000","6039354","612392","819897","669643","YouTube Music","Ad-Supported Streaming","United States","2","0.0086191269","0.0000000000","75.0000000000","0.0064643452","100.0000000000","0.0064643452","",""
"2025-04","2025-02","RoyalMotion IT","Obsedian Rifts","Bishad Rupantor - বিষাদ রুপান্তর","Bishad Rupantor - বিষাদ রুপান্তর","7316479968943","HUDHU2519932","RMITOR01","RMITOR01","Track","2676115.0000000000","6103462","612392","819897","669643","YouTube Content ID","Ad-Supported Streaming","Malaysia","1","0.0000340000","0.0000000000","75.0000000000","0.0000255000","100.0000000000","0.0000255000","",""
"2025-04","2025-02","RoyalMotion IT","Protikkha","Artonaad - আর্তনাদ","Artonaad - আর্তনাদ","198676813441","QZNWR2426793","RMITPK01","RMITPK01","Track","2643468.0000000000","6039354","612392","819897","669643","YouTube Music","Ad-Supported Streaming","Bangladesh","26","0.0003504131","0.0000000000","75.0000000000","0.0002628098","100.0000000000","0.0002628098","",""
"2025-04","2025-02","RoyalMotion IT","Obsedian Rifts","Bishad Rupantor - বিষাদ রুপান্তর","Bishad Rupantor - বিষাদ রুপান্তর","7316479968943","HUDHU2519932","RMITOR01","RMITOR01","Track","2676115.0000000000","6103462","612392","819897","669643","YouTube Music","Ad-Supported Streaming","Vietnam","2","0.0002454256","0.0000000000","75.0000000000","0.0001840692","100.0000000000","0.0001840692","",""
"2025-04","2025-02","RoyalMotion IT","Dorshon","Priyo Bhul - প্রিয় ভুল","Priyo Bhul - প্রিয় ভুল","7316479786929","HUDHU2519799","RMITDS04","RMITDS04","Track","2644531.0000000000","6040966","612392","819897","669643","YouTube Content ID","Ad-Supported Streaming","Indonesia","1","0.0001168750","0.0000000000","75.0000000000","0.0000876562","100.0000000000","0.0000876562","",""
"2025-04","2025-02","RoyalMotion IT","Dorshon","Priyo Bhul - প্রিয় ভুল","Priyo Bhul - প্রিয় ভুল","7316479786929","HUDHU2519799","RMITDS04","RMITDS04","Track","2644531.0000000000","6040966","612392","819897","669643","YouTube Content ID","Subscription Streaming","India","1","0.0007378265","0.0000000000","75.0000000000","0.0005533699","100.0000000000","0.0005533699","",""
"2025-04","2025-02","RoyalMotion IT","Dorshon","Priyo Bhul - প্রিয় ভুল","Priyo Bhul - প্রিয় ভুল","7316479786929","HUDHU2519799","RMITDS04","RMITDS04","Track","2644531.0000000000","6040966","612392","819897","669643","YouTube Content ID","Subscription Streaming","Bangladesh","11","0.0108961416","0.0000000000","75.0000000000","0.0081721062","100.0000000000","0.0081721062","",""
"2025-04","2025-02","RoyalMotion IT","Songket","Tumi Nei - তুমি নেই","Tumi Nei - তুমি নেই","7316479834224","HUDHU2519856","RMITSK01","RMITSK01","Track","2652456.0000000000","6053962","612392","819897","669643","YouTube Content ID","Ad-Supported Streaming","Singapore","3","0.0013906000","0.0000000000","75.0000000000","0.0010429500","100.0000000000","0.0010429500","",""
"2025-04","2025-02","RoyalMotion IT","Protikkha","Artonaad - আর্তনাদ","Artonaad - আর্তনাদ","198676813441","QZNWR2426793","RMITPK01","RMITPK01","Track","2643468.0000000000","6039354","612392","819897","669643","YouTube Music","Subscription Streaming","Bangladesh","1","0.0035652935","0.0000000000","75.0000000000","0.0026739701","100.0000000000","0.0026739701","",""
"2025-04","2025-02","RoyalMotion IT","Obsedian Rifts","Bishad Rupantor - বিষাদ রুপান্তর","Bishad Rupantor - বিষাদ রুপান্তর","7316479968943","HUDHU2519932","RMITOR01","RMITOR01","Track","2676115.0000000000","6103462","612392","819897","669643","YouTube Music","Ad-Supported Streaming","Japan","1","0.0032935781","0.0000000000","75.0000000000","0.0024701836","100.0000000000","0.0024701836","",""
"2025-04","2025-02","RoyalMotion IT","Songket","Tumi Nei - তুমি নেই","Tumi Nei - তুমি নেই","7316479834224","HUDHU2519856","RMITSK01","RMITSK01","Track","2652456.0000000000","6053962","612392","819897","669643","YouTube Content ID","Ad-Supported Streaming","United Arab Emirates","8","0.0001670250","0.0000000000","75.0000000000","0.0001252688","100.0000000000","0.0001252688","",""
"2025-04","2025-02","RoyalMotion IT","Dorshon","Priyo Bhul - প্রিয় ভুল","Priyo Bhul - প্রিয় ভুল","7316479786929","HUDHU2519799","RMITDS04","RMITDS04","Track","2644531.0000000000","6040966","612392","819897","669643","YouTube Content ID","Ad-Supported Streaming","Sweden","4","0.0084001250","0.0000000000","75.0000000000","0.0063000938","100.0000000000","0.0063000938","",""
"2025-04","2025-02","RoyalMotion IT","Salehin I Apon","Icarus Er Dana","Icarus Er Dana","7316479983168","HUDHU2519985","RMITSIA01","RMITSIA01","Track","2677767.0000000000","6105967","612392","819897","669643","YouTube Music","Ad-Supported Streaming","United States","1","0.0024095787","0.0000000000","75.0000000000","0.0018071840","100.0000000000","0.0018071840","",""
"2025-04","2025-02","RoyalMotion IT","Dorshon","Priyo Bhul - প্রিয় ভুল","Priyo Bhul - প্রিয় ভুল","7316479786929","HUDHU2519799","RMITDS04","RMITDS04","Track","2644531.0000000000","6040966","612392","819897","669643","YouTube Content ID","Ad-Supported Streaming","Malaysia","9","0.0008610500","0.0000000000","75.0000000000","0.0006457875","100.0000000000","0.0006457875","",""
"2025-04","2025-02","RoyalMotion IT","Songket","Tumi Nei - তুমি নেই","Tumi Nei - তুমি নেই","7316479834224","HUDHU2519856","RMITSK01","RMITSK01","Track","2652456.0000000000","6053962","612392","819897","669643","YouTube Content ID","Ad-Supported Streaming","Saudi Arabia","5","0.0001224000","0.0000000000","75.0000000000","0.0000918000","100.0000000000","0.0000918000","",""
"2025-04","2025-02","RoyalMotion IT","Songket","Tumi Nei - তুমি নেই","Tumi Nei - তুমি নেই","7316479834224","HUDHU2519856","RMITSK01","RMITSK01","Track","2652456.0000000000","6053962","612392","819897","669643","YouTube Music","Ad-Supported Streaming","Malaysia","8","0.0003373013","0.0000000000","75.0000000000","0.0002529760","100.0000000000","0.0002529760","",""
"2025-04","2025-02","RoyalMotion IT","Obsedian Rifts","Bishad Rupantor - বিষাদ রুপান্তর","Bishad Rupantor - বিষাদ রুপান্তর","7316479968943","HUDHU2519932","RMITOR01","RMITOR01","Track","2676115.0000000000","6103462","612392","819897","669643","YouTube Music","Ad-Supported Streaming","Cyprus","2","0.0007586619","0.0000000000","75.0000000000","0.0005689964","100.0000000000","0.0005689964","",""
"2025-04","2025-02","RoyalMotion IT","Dorshon","Priyo Bhul - প্রিয় ভুল","Priyo Bhul - প্রিয় ভুল","7316479786929","HUDHU2519799","RMITDS04","RMITDS04","Track","2644531.0000000000","6040966","612392","819897","669643","YouTube Content ID","Ad-Supported Streaming","Australia","1","0.0003506250","0.0000000000","75.0000000000","0.0002629688","100.0000000000","0.0002629688","",""
"2025-04","2025-02","RoyalMotion IT","Dorshon","Priyo Bhul - প্রিয় ভুল","Priyo Bhul - প্রিয় ভুল","7316479786929","HUDHU2519799","RMITDS04","RMITDS04","Track","2644531.0000000000","6040966","612392","819897","669643","YouTube Content ID","Subscription Streaming","Bangladesh","9","0.0082720541","0.0000000000","75.0000000000","0.0062040406","100.0000000000","0.0062040406","",""
"2025-04","2025-02","RoyalMotion IT","Obsedian Rifts","Bishad Rupantor - বিষাদ রুপান্তর","Bishad Rupantor - বিষাদ রুপান্তর","7316479968943","HUDHU2519932","RMITOR01","RMITOR01","Track","2676115.0000000000","6103462","612392","819897","669643","YouTube Music","Subscription Streaming","United States","1","0.0058747379","0.0000000000","75.0000000000","0.0044060534","100.0000000000","0.0044060534","",""
"2025-04","2025-02","RoyalMotion IT","Dorshon","Priyo Bhul - প্রিয় ভুল","Priyo Bhul - প্রিয় ভুল","7316479786929","HUDHU2519799","RMITDS04","RMITDS04","Track","2644531.0000000000","6040966","612392","819897","669643","YouTube Music","Ad-Supported Streaming","Bangladesh","4","0.0005783563","0.0000000000","75.0000000000","0.0004337672","100.0000000000","0.0004337672","",""
"2025-04","2025-02","RoyalMotion IT","Protikkha","Artonaad - আর্তনাদ","Artonaad - আর্তনাদ","198676813441","QZNWR2426793","RMITPK01","RMITPK01","Track","2643468.0000000000","6039354","612392","819897","669643","YouTube Music","Ad-Supported Streaming","Cyprus","2","0.0024742131","0.0000000000","75.0000000000","0.0018556598","100.0000000000","0.0018556598","",""
"2025-04","2025-02","RoyalMotion IT","Dorshon","Priyo Bhul - প্রিয় ভুল","Priyo Bhul - প্রিয় ভুল","7316479786929","HUDHU2519799","RMITDS04","RMITDS04","Track","2644531.0000000000","6040966","612392","819897","669643","YouTube Content ID","Ad-Supported Streaming","Denmark","2","0.0082977000","0.0000000000","75.0000000000","0.0062232750","100.0000000000","0.0062232750","",""
"2025-04","2025-02","RoyalMotion IT","Dorshon","Priyo Bhul - প্রিয় ভুল","Priyo Bhul - প্রিয় ভুল","7316479786929","HUDHU2519799","RMITDS04","RMITDS04","Track","2644531.0000000000","6040966","612392","819897","669643","YouTube Music","Subscription Streaming","Bangladesh","2","0.0031507025","0.0000000000","75.0000000000","0.0023630269","100.0000000000","0.0023630269","",""
"2025-04","2025-02","RoyalMotion IT","Dorshon","Priyo Bhul - প্রিয় ভুল","Priyo Bhul - প্রিয় ভুল","7316479786929","HUDHU2519799","RMITDS04","RMITDS04","Track","2644531.0000000000","6040966","612392","819897","669643","YouTube Content ID","Ad-Supported Streaming","Oman","4","0.0009005750","0.0000000000","75.0000000000","0.0006754312","100.0000000000","0.0006754312","",""
"2025-04","2025-02","RoyalMotion IT","Protikkha","Artonaad - আর্তনাদ","Artonaad - আর্তনাদ","198676813441","QZNWR2426793","RMITPK01","RMITPK01","Track","2643468.0000000000","6039354","612392","819897","669643","YouTube Music","Ad-Supported Streaming","Bangladesh","4","0.0001501969","0.0000000000","75.0000000000","0.0001126477","100.0000000000","0.0001126477","",""
"2025-04","2025-02","RoyalMotion IT","Songket","Tumi Nei - তুমি নেই","Tumi Nei - তুমি নেই","7316479834224","HUDHU2519856","RMITSK01","RMITSK01","Track","2652456.0000000000","6053962","612392","819897","669643","YouTube Content ID","Ad-Supported Streaming","United Kingdom","1","0.0002528750","0.0000000000","75.0000000000","0.0001896562","100.0000000000","0.0001896562","",""
"2025-04","2025-02","RoyalMotion IT","Search Light","Cholo Adhar - চলো আঁধার","Cholo Adhar - চলো আঁধার","7316479843868","HUDHU2519861","RMITSL01","RMITSL01","Track","2653572.0000000000","6055839","612392","819897","669643","Snap","Claimed UGC","Bangladesh","1","0.0001108847","0.0000000000","75.0000000000","0.0000831635","100.0000000000","0.0000831635","",""
"2025-04","2025-02","RoyalMotion IT","Songket","Tumi Nei - তুমি নেই","Tumi Nei - তুমি নেই","7316479834224","HUDHU2519856","RMITSK01","RMITSK01","Track","2652456.0000000000","6053962","612392","819897","669643","YouTube Content ID","Subscription Streaming","Italy","1","0.0120221041","0.0000000000","75.0000000000","0.0090165781","100.0000000000","0.0090165781","",""
"2025-04","2025-02","RoyalMotion IT","Protikkha","Artonaad - আর্তনাদ","Artonaad - আর্তনাদ","198676813441","QZNWR2426793","RMITPK01","RMITPK01","Track","2643468.0000000000","6039354","612392","819897","669643","YouTube Music","Ad-Supported Streaming","India","1","0.0006599875","0.0000000000","75.0000000000","0.0004949906","100.0000000000","0.0004949906","",""
"2025-04","2025-02","RoyalMotion IT","Songket","Tumi Nei - তুমি নেই","Tumi Nei - তুমি নেই","7316479834224","HUDHU2519856","RMITSK01","RMITSK01","Track","2652456.0000000000","6053962","612392","819897","669643","YouTube Content ID","Ad-Supported Streaming","Singapore","1","0.0002533000","0.0000000000","75.0000000000","0.0001899750","100.0000000000","0.0001899750","",""
"2025-04","2025-02","RoyalMotion IT","Obsedian Rifts","Bishad Rupantor - বিষাদ রুপান্তর","Bishad Rupantor - বিষাদ রুপান্তর","7316479968943","HUDHU2519932","RMITOR01","RMITOR01","Track","2676115.0000000000","6103462","612392","819897","669643","YouTube Music","Subscription Streaming","India","1","0.0006470879","0.0000000000","75.0000000000","0.0004853159","100.0000000000","0.0004853159","",""
"2025-04","2025-02","RoyalMotion IT","Dorshon","Priyo Bhul - প্রিয় ভুল","Priyo Bhul - প্রিয় ভুল","7316479786929","HUDHU2519799","RMITDS04","RMITDS04","Track","2644531.0000000000","6040966","612392","819897","669643","YouTube Content ID","Ad-Supported Streaming","Netherlands","2","0.0003421250","0.0000000000","75.0000000000","0.0002565937","100.0000000000","0.0002565937","",""
"2025-04","2025-02","RoyalMotion IT","Songket","Tumi Nei - তুমি নেই","Tumi Nei - তুমি নেই","7316479834224","HUDHU2519856","RMITSK01","RMITSK01","Track","2652456.0000000000","6053962","612392","819897","669643","YouTube Content ID","Ad-Supported Streaming","Cyprus","1","0.0000833000","0.0000000000","75.0000000000","0.0000624750","100.0000000000","0.0000624750","",""
"2025-04","2025-02","RoyalMotion IT","Dorshon","Priyo Bhul - প্রিয় ভুল","Priyo Bhul - প্রিয় ভুল","7316479786929","HUDHU2519799","RMITDS04","RMITDS04","Track","2644531.0000000000","6040966","612392","819897","669643","YouTube Music","Ad-Supported Streaming","Bangladesh","22","0.0010312825","0.0000000000","75.0000000000","0.0007734619","100.0000000000","0.0007734619","",""
"2025-04","2025-02","RoyalMotion IT","Obsedian Rifts","Bishad Rupantor - বিষাদ রুপান্তর","Bishad Rupantor - বিষাদ রুপান্তর","7316479968943","HUDHU2519932","RMITOR01","RMITOR01","Track","2676115.0000000000","6103462","612392","819897","669643","YouTube Music","Ad-Supported Streaming","United Kingdom","3","0.0824757981","0.0000000000","75.0000000000","0.0618568486","100.0000000000","0.0618568486","",""
"2025-04","2025-02","RoyalMotion IT","Dorshon","Priyo Bhul - প্রিয় ভুল","Priyo Bhul - প্রিয় ভুল","7316479786929","HUDHU2519799","RMITDS04","RMITDS04","Track","2644531.0000000000","6040966","612392","819897","669643","YouTube Content ID","Subscription Streaming","India","1","0.0013191751","0.0000000000","75.0000000000","0.0009893813","100.0000000000","0.0009893813","",""
"2025-04","2025-02","RoyalMotion IT","Dorshon","Priyo Bhul - প্রিয় ভুল","Priyo Bhul - প্রিয় ভুল","7316479786929","HUDHU2519799","RMITDS04","RMITDS04","Track","2644531.0000000000","6040966","612392","819897","669643","YouTube Content ID","Subscription Streaming","India","1","0.0005946213","0.0000000000","75.0000000000","0.0004459660","100.0000000000","0.0004459660","",""
"2025-04","2025-02","RoyalMotion IT","Songket","Tumi Nei - তুমি নেই","Tumi Nei - তুমি নেই","7316479834224","HUDHU2519856","RMITSK01","RMITSK01","Track","2652456.0000000000","6053962","612392","819897","669643","YouTube Content ID","Ad-Supported Streaming","India","6","0.0000918000","0.0000000000","75.0000000000","0.0000688500","100.0000000000","0.0000688500","",""
"2025-04","2025-02","RoyalMotion IT","Obsedian Rifts","Bishad Rupantor - বিষাদ রুপান্তর","Bishad Rupantor - বিষাদ রুপান্তর","7316479968943","HUDHU2519932","RMITOR01","RMITOR01","Track","2676115.0000000000","6103462","612392","819897","669643","YouTube Music","Ad-Supported Streaming","Italy","13","0.0098239163","0.0000000000","75.0000000000","0.0073679372","100.0000000000","0.0073679372","",""
"2025-04","2025-02","RoyalMotion IT","Songket","Tumi Nei - তুমি নেই","Tumi Nei - তুমি নেই","7316479834224","HUDHU2519856","RMITSK01","RMITSK01","Track","2652456.0000000000","6053962","612392","819897","669643","YouTube Content ID","Ad-Supported Streaming","South Africa","2","0.0001440750","0.0000000000","75.0000000000","0.0001080562","100.0000000000","0.0001080562","",""
"2025-04","2025-02","RoyalMotion IT","Songket","Tumi Nei - তুমি নেই","Tumi Nei - তুমি নেই","7316479834224","HUDHU2519856","RMITSK01","RMITSK01","Track","2652456.0000000000","6053962","612392","819897","669643","YouTube Music","Ad-Supported Streaming","Bangladesh","12","0.0003916912","0.0000000000","75.0000000000","0.0002937684","100.0000000000","0.0002937684","",""
"2025-04","2025-02","RoyalMotion IT","Protikkha","Artonaad - আর্তনাদ","Artonaad - আর্তনাদ","198676813441","QZNWR2426793","RMITPK01","RMITPK01","Track","2643468.0000000000","6039354","612392","819897","669643","YouTube Music","Ad-Supported Streaming","United Kingdom","2","0.0075645344","0.0000000000","75.0000000000","0.0056734008","100.0000000000","0.0056734008","",""
"2025-04","2025-02","RoyalMotion IT","Protikkha","Artonaad - আর্তনাদ","Artonaad - আর্তনাদ","198676813441","QZNWR2426793","RMITPK01","RMITPK01","Track","2643468.0000000000","6039354","612392","819897","669643","YouTube Content ID","Ad-Supported Streaming","Bangladesh","7","0.0002023000","0.0000000000","75.0000000000","0.0001517250","100.0000000000","0.0001517250","",""
"2025-04","2025-02","RoyalMotion IT","Songket","Tumi Nei - তুমি নেই","Tumi Nei - তুমি নেই","7316479834224","HUDHU2519856","RMITSK01","RMITSK01","Track","2652456.0000000000","6053962","612392","819897","669643","YouTube Content ID","Ad-Supported Streaming","India","3","0.0000641750","0.0000000000","75.0000000000","0.0000481312","100.0000000000","0.0000481312","",""
"2025-04","2025-01","RoyalMotion IT","Atik S","Vedu Dey - ভেডু দেয়","Vedu Dey - ভেডু দেয়","7316479753358","HUDHU2519759","RMITAS01","RMITAS01","Track","2639664.0000000000","6032807","612392","819897","669643","Amazon Music Ad Supported","Ad-Supported Streaming","United States","5","0.0087875000","0.0000000000","75.0000000000","0.0065906250","100.0000000000","0.0065906250","",""
"2025-04","2025-02","RoyalMotion IT","Obsedian Rifts","Bishad Rupantor - বিষাদ রুপান্তর","Bishad Rupantor - বিষাদ রুপান্তর","7316479968943","HUDHU2519932","RMITOR01","RMITOR01","Track","2676115.0000000000","6103462","612392","819897","669643","YouTube Music","Ad-Supported Streaming","United Arab Emirates","31","0.0061201469","0.0000000000","75.0000000000","0.0045901102","100.0000000000","0.0045901102","",""
"2025-04","2025-02","RoyalMotion IT","Dorshon","Priyo Bhul - প্রিয় ভুল","Priyo Bhul - প্রিয় ভুল","7316479786929","HUDHU2519799","RMITDS04","RMITDS04","Track","2644531.0000000000","6040966","612392","819897","669643","YouTube Content ID","Ad-Supported Streaming","Singapore","3","0.0011071250","0.0000000000","75.0000000000","0.0008303438","100.0000000000","0.0008303438","",""
"2025-04","2025-02","RoyalMotion IT","Dorshon","Priyo Bhul - প্রিয় ভুল","Priyo Bhul - প্রিয় ভুল","7316479786929","HUDHU2519799","RMITDS04","RMITDS04","Track","2644531.0000000000","6040966","612392","819897","669643","YouTube Content ID","Ad-Supported Streaming","Bangladesh","1822","0.0564476500","0.0000000000","75.0000000000","0.0423357375","100.0000000000","0.0423357375","",""
"2025-04","2025-02","RoyalMotion IT","Obsedian Rifts","Bishad Rupantor - বিষাদ রুপান্তর","Bishad Rupantor - বিষাদ রুপান্তর","7316479968943","HUDHU2519932","RMITOR01","RMITOR01","Track","2676115.0000000000","6103462","612392","819897","669643","YouTube Content ID","Ad-Supported Streaming","Bangladesh","283","0.0014173750","0.0000000000","75.0000000000","0.0010630312","100.0000000000","0.0010630312","",""
"2025-04","2025-02","RoyalMotion IT","Protikkha","Artonaad - আর্তনাদ","Artonaad - আর্তনাদ","198676813441","QZNWR2426793","RMITPK01","RMITPK01","Track","2643468.0000000000","6039354","612392","819897","669643","YouTube Music","Ad-Supported Streaming","Singapore","2","0.0018681762","0.0000000000","75.0000000000","0.0014011322","100.0000000000","0.0014011322","",""
"2025-04","2025-02","RoyalMotion IT","Dorshon","Priyo Bhul - প্রিয় ভুল","Priyo Bhul - প্রিয় ভুল","7316479786929","HUDHU2519799","RMITDS04","RMITDS04","Track","2644531.0000000000","6040966","612392","819897","669643","YouTube Music","Ad-Supported Streaming","India","12","0.0009579069","0.0000000000","75.0000000000","0.0007184302","100.0000000000","0.0007184302","",""
"2025-04","2025-02","RoyalMotion IT","Dorshon","Priyo Bhul - প্রিয় ভুল","Priyo Bhul - প্রিয় ভুল","7316479786929","HUDHU2519799","RMITDS04","RMITDS04","Track","2644531.0000000000","6040966","612392","819897","669643","YouTube Content ID","Ad-Supported Streaming","Qatar","4","0.0000990250","0.0000000000","75.0000000000","0.0000742687","100.0000000000","0.0000742687","",""
"2025-04","2025-02","RoyalMotion IT","Protikkha","Artonaad - আর্তনাদ","Artonaad - আর্তনাদ","198676813441","QZNWR2426793","RMITPK01","RMITPK01","Track","2643468.0000000000","6039354","612392","819897","669643","YouTube Music","Ad-Supported Streaming","Netherlands","2","0.0035992675","0.0000000000","75.0000000000","0.0026994506","100.0000000000","0.0026994506","",""
"2025-04","2025-02","RoyalMotion IT","Songket","Tumi Nei - তুমি নেই","Tumi Nei - তুমি নেই","7316479834224","HUDHU2519856","RMITSK01","RMITSK01","Track","2652456.0000000000","6053962","612392","819897","669643","YouTube Content ID","Ad-Supported Streaming","Japan","1","0.0004853500","0.0000000000","75.0000000000","0.0003640125","100.0000000000","0.0003640125","",""
"2025-04","2025-02","RoyalMotion IT","Obsedian Rifts","Bishad Rupantor - বিষাদ রুপান্তর","Bishad Rupantor - বিষাদ রুপান্তর","7316479968943","HUDHU2519932","RMITOR01","RMITOR01","Track","2676115.0000000000","6103462","612392","819897","669643","YouTube Music","Ad-Supported Streaming","South Korea","1","0.0049003031","0.0000000000","75.0000000000","0.0036752273","100.0000000000","0.0036752273","",""
"2025-04","2025-02","RoyalMotion IT","Obsedian Rifts","Bishad Rupantor - বিষাদ রুপান্তর","Bishad Rupantor - বিষাদ রুপান্তর","7316479968943","HUDHU2519932","RMITOR01","RMITOR01","Track","2676115.0000000000","6103462","612392","819897","669643","YouTube Music","Ad-Supported Streaming","United States","6","0.0221570106","0.0000000000","75.0000000000","0.0166177579","100.0000000000","0.0166177579","",""
"2025-04","2025-02","RoyalMotion IT","Dorshon","Priyo Bhul - প্রিয় ভুল","Priyo Bhul - প্রিয় ভুল","7316479786929","HUDHU2519799","RMITDS04","RMITDS04","Track","2644531.0000000000","6040966","612392","819897","669643","YouTube Music","Subscription Streaming","India","1","0.0014355729","0.0000000000","75.0000000000","0.0010766797","100.0000000000","0.0010766797","",""
